index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
545699,770,7,26/10/2014,0,0,0,0,0,0.0
101633,1041,4,15/08/2013,0,0,1,a,1,0.0
281213,433,3,31/07/2013,898,1,1,0,1,8495.438
303302,190,2,19/11/2013,738,1,1,0,0,7687.3267
358148,843,3,29/07/2015,962,1,1,0,1,9210.217
686634,937,3,27/03/2013,689,1,1,0,1,7149.312
66159,333,7,09/06/2013,0,0,0,0,0,0.0
668588,302,3,01/10/2014,337,1,1,0,0,3880.2805
402857,329,7,29/03/2015,0,0,0,0,0,0.0
354382,1034,6,08/11/2014,290,1,0,0,0,2679.1157
12107,734,6,10/01/2015,289,1,0,0,0,2800.2256
469435,892,4,10/10/2013,861,1,1,0,0,7989.0605
500089,96,4,04/04/2013,532,1,0,0,1,4893.1064
290988,578,2,23/06/2015,762,1,0,0,0,6108.528
178794,593,3,09/04/2014,1035,1,0,0,0,7921.0347
624708,958,2,06/05/2014,595,1,1,0,0,6199.5386
677489,944,5,05/09/2014,1135,1,1,0,1,8894.137
298677,524,5,15/11/2013,913,1,0,0,0,8435.857
703190,311,1,23/12/2013,1049,1,0,0,1,9195.2
130811,501,3,18/02/2015,615,1,1,0,1,6375.8193
110239,1039,3,31/07/2013,1233,1,1,0,1,11147.108
624648,511,1,14/07/2014,863,1,1,0,0,8954.612
217090,58,4,30/07/2015,594,1,1,0,0,6442.2207
110364,963,5,24/07/2015,717,1,0,0,1,5930.269
678970,860,4,23/01/2014,638,1,1,0,0,6236.919
418148,114,1,08/06/2015,515,1,0,0,0,4711.838
445220,20,3,13/02/2013,753,1,0,0,1,6379.2427
126944,33,4,20/06/2013,743,1,1,0,0,7577.532
349411,255,2,19/02/2013,621,1,1,0,0,6651.632
630781,458,7,21/09/2014,0,0,0,0,0,0.0
463948,963,6,24/08/2013,354,1,0,0,0,3192.5288
452373,167,7,07/06/2015,0,0,0,0,0,0.0
324245,849,6,18/04/2015,861,1,0,0,0,7443.2324
222694,208,7,29/06/2014,0,0,0,0,0,0.0
48646,85,6,09/11/2013,687,1,0,0,0,6261.5503
626354,341,7,03/08/2014,0,0,0,0,0,0.0
651600,841,5,13/03/2015,425,1,0,0,0,3941.956
85679,234,3,27/11/2013,787,1,0,0,0,6755.0884
183869,333,7,12/10/2014,0,0,0,0,0,0.0
283159,78,7,14/04/2013,0,0,0,0,0,0.0
634703,764,7,12/01/2014,0,0,0,0,0,0.0
706142,5,7,08/09/2013,0,0,0,0,0,0.0
522728,547,6,04/04/2015,688,1,0,0,0,6783.816
663580,705,6,03/05/2014,686,1,0,0,0,6581.5103
46119,244,5,27/12/2013,534,1,0,0,1,5062.124
250823,513,3,10/12/2014,1681,1,0,0,0,12207.755
613782,894,6,22/03/2014,753,1,0,0,0,6855.503
200809,974,2,05/02/2013,1806,1,1,0,0,14590.056
269386,814,7,15/06/2014,0,0,0,0,0,0.0
288820,989,5,20/03/2015,637,1,1,0,0,6239.202
365858,135,7,22/09/2013,0,0,0,0,0,0.0
616253,425,1,13/04/2015,590,1,1,0,0,6602.106
260287,875,6,10/08/2013,352,1,0,0,0,3285.726
168584,914,7,08/06/2014,0,0,0,0,0,0.0
667415,1017,4,03/10/2013,0,0,0,a,0,0.0
666578,880,1,25/05/2015,0,0,0,a,0,0.0
443663,813,1,17/03/2014,845,1,1,0,0,9330.69
103282,374,1,05/05/2014,1097,1,1,0,0,11389.491
659814,883,3,22/07/2015,417,1,0,0,1,3983.6948
204523,348,4,22/08/2013,665,1,0,0,1,6289.738
105679,529,5,26/04/2013,777,1,1,0,0,7999.8105
571093,758,6,31/08/2013,415,1,0,0,0,3766.016
41097,698,6,17/08/2013,1706,1,0,0,0,12020.32
139328,1115,2,05/11/2013,411,1,1,0,0,5751.7686
338773,216,2,20/08/2013,676,1,0,0,1,5784.406
196518,753,7,27/07/2014,0,0,0,0,0,0.0
283593,736,1,14/04/2014,641,1,1,0,1,7770.7803
260425,229,5,26/06/2015,653,1,0,0,0,6387.92
8772,1078,6,25/04/2015,438,1,0,0,0,4276.4834
165827,715,4,19/06/2014,688,1,1,0,0,7071.7695
711567,748,2,12/08/2014,344,1,0,0,1,3567.9922
25887,202,7,08/12/2013,0,0,0,0,0,0.0
46929,626,5,06/02/2015,922,1,1,0,0,8501.741
252401,364,2,10/06/2014,660,1,0,0,0,5789.897
544688,791,6,14/02/2015,831,1,0,0,0,7796.376
630754,8,6,07/09/2013,307,1,0,0,0,2796.233
355922,33,1,20/10/2014,932,1,1,0,0,10227.008
553915,54,1,25/11/2013,560,1,0,0,0,5282.9263
491425,59,2,03/06/2014,691,1,1,0,0,7685.759
42394,681,1,29/12/2014,431,1,0,0,1,3866.446
178531,267,5,13/12/2013,1510,1,0,0,0,10763.661
63227,39,1,07/01/2013,1046,1,1,0,0,11008.356
513313,557,2,30/07/2013,721,1,1,0,1,6929.695
522520,1058,4,29/08/2013,678,1,1,0,1,6769.208
492008,99,1,09/02/2015,431,1,0,0,0,4221.0347
26376,641,4,13/02/2014,560,1,0,0,0,5038.81
141308,537,5,13/02/2015,646,1,0,0,0,5671.453
695853,198,5,02/05/2014,493,1,1,0,1,5435.887
699596,994,6,20/06/2015,257,1,0,0,0,2201.857
11724,1034,5,14/02/2014,796,1,0,0,0,6857.343
475449,1068,4,09/10/2014,293,1,1,0,0,4113.358
77094,264,3,07/08/2013,837,1,0,0,0,6459.6763
596587,427,2,28/05/2013,829,1,1,0,1,8483.607
424708,663,1,03/02/2014,803,1,1,0,0,8997.651
133400,452,2,09/06/2015,438,1,0,0,0,4248.865
372317,78,4,15/01/2015,502,1,1,0,0,5350.5327
469875,487,5,21/11/2014,640,1,0,0,0,5834.748
489986,960,3,20/05/2015,614,1,1,0,0,6103.453
76537,209,4,14/11/2013,582,1,0,0,0,5185.453
228691,506,5,28/06/2013,794,1,0,0,0,6780.887
500104,789,4,07/05/2015,522,1,1,0,0,5378.2046
351509,257,2,02/04/2013,916,1,0,0,1,7428.553
403418,367,1,27/10/2014,520,1,0,0,0,5119.864
141754,264,2,29/07/2014,813,1,1,0,1,8234.305
708723,464,3,29/04/2015,1234,1,1,0,0,10493.053
606514,459,5,06/06/2014,1228,1,1,0,0,10398.874
573456,841,3,10/12/2014,411,1,0,0,0,3788.0
412036,675,4,21/11/2013,675,1,1,0,0,6600.1025
454167,150,2,05/05/2015,824,1,1,0,0,8773.334
536326,808,5,26/06/2015,585,1,0,0,0,5876.9863
195050,4,2,11/03/2014,1092,1,0,0,0,7674.9414
401658,104,7,08/03/2015,0,0,0,0,0,0.0
666654,241,1,08/07/2013,620,1,0,0,0,5410.2485
549369,17,5,15/03/2013,823,1,0,0,0,6879.2583
525044,844,1,15/12/2014,582,1,1,0,0,6595.053
92889,1112,5,11/04/2014,700,1,0,0,0,6635.6953
417990,639,2,24/06/2014,418,1,0,0,0,4107.534
560400,968,1,02/12/2013,1339,1,1,0,0,12746.255
332572,329,6,09/11/2013,429,1,0,0,0,4093.5818
380004,365,2,21/01/2014,571,1,1,0,0,6366.122
380320,682,2,07/10/2014,2045,1,1,0,0,14856.672
485277,1084,5,08/05/2015,810,1,1,0,0,7927.371
214984,1107,4,23/07/2015,590,1,0,0,0,5028.719
347030,601,3,01/01/2014,0,0,0,a,1,0.0
554331,450,5,02/08/2013,1138,1,1,0,1,9846.437
180182,808,3,20/08/2014,589,1,1,0,1,6688.6353
91585,226,5,31/05/2013,1038,1,1,0,0,9521.832
337287,224,6,01/06/2013,432,1,0,0,0,4379.542
5922,364,2,10/12/2013,592,1,0,0,0,5245.645
668590,483,1,27/05/2013,787,1,1,0,0,8749.425
162038,536,6,01/11/2014,0,0,0,a,0,0.0
570046,346,5,05/12/2014,857,1,1,0,0,8431.091
125515,1010,3,10/06/2015,618,1,0,0,0,5343.0166
631827,927,5,24/01/2014,774,1,1,0,0,7226.7207
488238,476,3,10/04/2013,670,1,1,0,0,6780.113
595013,309,1,06/04/2015,0,0,0,b,1,0.0
669612,190,5,21/03/2014,684,1,1,0,0,6939.11
522340,1065,6,25/04/2015,320,1,0,0,0,2877.8838
145188,429,7,18/05/2014,0,0,0,0,0,0.0
29075,893,7,09/03/2014,0,0,0,0,0,0.0
620257,113,6,08/06/2013,789,1,0,0,0,7133.951
423909,184,6,21/06/2014,486,1,0,0,0,4814.5195
5513,885,4,09/10/2014,862,1,1,0,1,8035.86
157741,331,6,18/01/2014,597,1,0,0,0,5715.5796
403411,805,5,06/03/2015,557,1,1,0,0,6293.86
668630,379,4,26/06/2014,432,1,0,0,0,4420.6714
679924,454,5,31/10/2014,0,0,0,a,1,0.0
127691,780,6,26/01/2013,263,1,0,0,0,2315.229
350679,712,5,24/05/2013,501,1,0,0,1,5141.001
176758,876,7,06/07/2014,0,0,0,0,0,0.0
468908,675,3,25/12/2013,0,0,0,c,1,0.0
491932,1112,2,17/03/2015,777,1,1,0,0,8449.8
528951,645,1,18/05/2015,1573,1,1,0,0,14178.9795
708502,271,5,15/05/2015,788,1,0,0,1,6549.2217
225772,664,3,03/04/2013,537,1,0,0,0,4813.712
646442,680,1,05/08/2013,823,1,0,0,0,6207.2075
65737,534,4,21/03/2013,503,1,1,0,0,5484.1675
495271,3,5,30/05/2014,965,1,0,0,0,7699.4263
678378,877,1,30/12/2013,1155,1,0,0,1,9753.048
540127,674,4,11/09/2014,898,1,0,0,0,7134.0796
655764,396,4,05/09/2013,1204,1,0,0,0,8924.297
668040,931,6,06/04/2013,251,1,0,0,0,2132.017
5574,578,3,03/09/2014,909,1,1,0,0,8399.328
540911,409,5,11/07/2014,467,1,0,0,0,4697.9717
234996,206,6,18/05/2013,498,1,0,0,0,4900.5356
144721,108,6,21/12/2013,1180,1,0,0,0,9326.489
454454,760,7,19/07/2015,0,0,0,0,0,0.0
42681,922,5,06/06/2014,750,1,1,0,0,7285.6333
685198,1080,3,04/12/2013,920,1,1,0,0,8621.321
245786,845,7,13/01/2013,0,0,0,0,0,0.0
489190,1014,3,26/11/2014,1417,1,1,0,0,12393.72
452872,554,6,02/03/2013,345,1,0,0,0,3258.3506
438242,971,5,12/09/2014,882,1,0,0,0,7106.6406
173708,736,3,03/07/2013,550,1,1,0,0,6298.4214
500897,1113,3,13/03/2013,617,1,0,0,0,5514.2095
252009,345,6,17/01/2015,313,1,0,0,0,3146.8008
489277,358,1,27/01/2014,974,1,0,0,0,7458.267
217799,27,6,31/08/2013,909,1,0,0,0,7988.5337
570087,210,3,27/02/2013,266,1,0,0,0,2640.7832
277343,1087,6,21/09/2013,530,1,0,0,0,5049.731
246393,344,1,11/05/2015,1258,1,0,0,1,10590.821
333826,116,1,24/02/2014,764,1,0,0,0,6338.746
273126,385,4,09/05/2013,0,0,0,a,0,0.0
633257,139,2,07/07/2015,402,1,0,0,0,4085.3262
536436,837,3,20/03/2013,274,1,1,0,0,3068.4019
392807,151,6,22/03/2014,642,1,0,0,0,6265.7295
9658,325,5,05/06/2015,727,1,1,0,0,7253.854
672437,1096,7,10/02/2013,0,0,0,0,0,0.0
495729,255,5,04/07/2014,595,1,1,0,0,6197.831
463735,916,6,27/07/2013,581,1,0,0,0,5553.3364
639793,784,4,23/01/2014,797,1,1,0,0,7760.471
480953,632,5,15/02/2013,807,1,0,0,0,7031.0903
410159,391,1,18/02/2013,950,1,1,0,0,10302.902
615202,398,2,17/02/2015,615,1,1,0,0,6845.9863
293906,929,1,05/05/2014,904,1,1,0,0,9368.304
392923,294,1,10/02/2014,946,1,0,0,0,7194.992
196232,319,1,07/07/2014,783,1,0,0,0,6316.6367
596255,75,6,07/03/2015,621,1,0,0,0,5981.982
549235,178,5,14/06/2013,943,1,0,0,0,7778.2144
230156,779,4,07/03/2013,807,1,1,0,0,7884.5166
597117,737,2,25/11/2014,1077,1,1,0,0,10279.478
685371,305,5,21/02/2014,502,1,1,0,0,5416.9497
646858,454,6,11/01/2014,257,1,0,0,0,2257.9355
251679,218,5,08/11/2013,693,1,1,0,0,6827.3687
67256,820,3,05/06/2013,1138,1,1,0,0,11081.86
241647,898,1,01/07/2013,1057,1,1,0,0,10065.1
84242,125,4,03/07/2014,1877,1,1,0,0,14839.605
264455,829,4,10/10/2013,808,1,1,0,0,7758.5874
700950,451,6,06/06/2015,482,1,0,0,0,4710.3125
466720,78,2,27/01/2015,519,1,1,0,0,5887.9097
220602,301,7,08/03/2015,0,0,0,0,0,0.0
437208,781,2,12/02/2013,670,1,0,0,0,5747.191
88172,255,3,01/07/2015,698,1,1,0,1,7088.452
441975,450,7,09/11/2014,0,0,0,0,0,0.0
66246,132,3,28/01/2015,603,1,1,0,0,6381.8237
400714,704,2,01/04/2014,1343,1,1,0,0,11811.906
629670,956,4,28/11/2013,512,1,0,0,0,4441.531
354403,1105,1,13/10/2014,425,1,0,0,1,4241.835
229713,395,5,08/05/2015,583,1,1,0,0,6253.704
392982,224,2,12/02/2013,342,1,0,0,0,3543.1746
16858,291,6,28/03/2015,456,1,0,0,0,4405.8345
201905,86,3,05/06/2013,673,1,1,0,0,6709.9453
53626,963,4,23/05/2013,1106,1,0,0,0,8351.776
475129,246,2,04/02/2014,1058,1,1,0,0,9537.106
504712,846,4,26/09/2013,786,1,1,0,0,7542.6133
600087,476,3,24/09/2014,560,1,0,0,0,4999.457
230229,773,1,15/06/2015,921,1,1,0,0,9803.668
675976,1108,2,17/12/2013,1101,1,1,0,0,11360.776
137686,147,1,30/06/2014,1199,1,1,0,0,11827.478
582562,929,1,05/08/2013,1015,1,0,0,0,7125.314
323476,619,5,09/05/2014,483,1,1,0,0,5305.996
136418,719,7,19/07/2015,0,0,0,0,0,0.0
111652,131,5,22/11/2013,614,1,1,0,0,6317.5566
678755,502,6,30/05/2015,1380,1,0,0,0,10150.276
67477,1006,1,08/07/2013,766,1,0,0,0,5868.583
564828,120,2,20/08/2013,558,1,0,0,0,5012.212
570369,240,7,07/09/2014,0,0,0,0,0,0.0
123695,874,2,09/12/2014,477,1,0,0,0,4435.89
230390,190,1,30/09/2013,695,1,0,0,0,5949.9136
394879,790,7,29/03/2015,0,0,0,0,0,0.0
359641,1059,4,19/06/2014,1106,1,1,0,0,9722.788
413992,509,6,15/06/2013,367,1,0,0,0,3696.2097
281975,1057,3,17/09/2014,592,1,1,0,0,6137.798
197809,990,3,28/01/2015,528,1,1,0,0,5640.645
383747,130,1,04/08/2014,677,1,1,0,1,7698.8345
337889,571,6,28/02/2015,782,1,0,0,0,7874.9688
654060,675,2,19/02/2013,521,1,1,0,0,5777.7646
604564,424,6,16/05/2015,811,1,0,0,0,7193.7734
174211,722,6,10/01/2015,1081,1,0,0,0,9026.47
197231,891,4,24/07/2014,936,1,0,0,1,7339.899
514692,244,3,03/09/2014,566,1,1,0,0,6106.388
15349,338,7,17/08/2014,0,0,0,0,1,0.0
206461,532,1,25/11/2013,1311,1,0,0,0,10345.855
10577,762,1,26/08/2013,431,1,1,0,1,5084.509
497421,523,2,05/08/2014,1627,1,1,0,1,14127.842
415599,947,5,20/06/2014,1197,1,1,0,1,9034.486
51571,584,2,12/08/2014,325,1,0,0,1,3357.8635
609730,456,4,18/12/2014,1239,1,1,0,0,10369.767
296632,905,1,08/04/2013,1936,1,1,0,0,17184.535
423520,186,6,07/02/2015,399,1,0,0,0,3892.9282
290548,798,4,04/06/2015,984,1,1,a,0,9474.592
419665,276,3,11/03/2015,431,1,0,0,0,4227.8564
420538,856,3,02/01/2013,1001,1,0,0,1,7758.9336
217544,538,2,20/01/2015,542,1,0,0,0,4692.966
132638,904,7,22/02/2015,0,0,0,0,0,0.0
161231,1093,5,16/08/2013,921,1,1,0,1,8582.152
60960,211,7,17/02/2013,0,0,0,0,0,0.0
669836,1073,1,26/01/2015,868,1,1,0,0,9192.294
468622,1092,7,01/03/2015,0,0,0,0,0,0.0
305160,641,4,25/07/2013,439,1,0,0,1,4108.7905
2335,835,3,05/02/2014,693,1,1,0,0,6860.6323
3194,87,7,29/12/2013,0,0,0,0,0,0.0
412316,979,5,04/07/2014,642,1,1,0,0,6502.154
98287,295,1,04/05/2015,786,1,1,0,0,8763.439
695502,1103,2,03/06/2014,459,1,1,0,0,5710.1963
630407,155,4,29/08/2013,571,1,1,0,1,6447.9067
571087,744,3,06/05/2015,820,1,1,0,0,8190.052
432742,93,4,17/07/2014,634,1,1,0,1,6578.5425
71057,753,3,24/04/2013,756,1,1,0,0,7726.8457
256949,904,7,08/09/2013,0,0,0,0,0,0.0
497297,980,1,18/11/2013,801,1,1,0,0,9047.848
362059,1081,2,05/05/2015,786,1,1,0,0,8164.178
114603,581,2,09/06/2015,521,1,0,0,0,4700.889
537324,23,7,27/01/2013,0,0,0,0,0,0.0
302542,1095,5,11/10/2013,676,1,1,0,0,6484.419
477958,844,3,03/06/2015,664,1,1,0,0,6591.944
372155,343,1,12/05/2014,572,1,0,0,0,5160.6665
497614,714,2,03/12/2013,364,1,1,0,0,4601.7866
115863,397,1,01/07/2013,1027,1,1,0,0,10862.107
536522,967,2,19/08/2014,1075,1,1,0,1,9706.677
60343,188,5,04/01/2013,370,1,0,0,1,3701.3794
150664,302,1,08/06/2015,276,1,0,0,0,2893.8647
7299,281,6,03/08/2013,683,1,0,0,0,6462.595
114384,684,6,31/08/2013,731,1,0,0,0,6903.345
693342,690,1,30/03/2015,1007,1,1,0,1,10747.552
547500,357,4,25/04/2013,946,1,1,0,0,8584.228
24623,1071,3,07/05/2014,748,1,1,0,0,7340.844
664784,961,5,03/10/2014,0,0,1,a,0,0.0
337487,155,4,04/06/2015,0,0,1,a,1,0.0
670167,730,5,31/05/2013,1429,1,1,0,0,12029.133
224544,172,2,03/02/2015,881,1,1,0,0,8723.97
108066,310,2,24/09/2013,780,1,1,0,0,8166.916
694229,913,6,12/04/2014,1103,1,0,0,0,8842.32
234270,544,3,09/01/2013,2176,1,1,0,0,17645.518
172277,1000,2,05/03/2013,893,1,1,0,0,9519.686
562833,16,1,27/04/2015,1070,1,1,0,0,10693.572
467388,1026,1,18/02/2013,1630,1,1,0,0,15709.209
481994,568,7,20/04/2014,0,0,0,0,1,0.0
74511,897,2,24/03/2015,281,1,0,0,0,2761.3489
180279,515,5,05/09/2014,887,1,1,0,0,8612.241
563513,600,1,15/09/2014,726,1,1,0,0,8072.5337
673266,413,5,11/04/2014,936,1,0,0,0,7858.2246
361359,233,5,17/04/2015,1064,1,1,0,0,9652.988
570560,594,2,14/07/2015,489,1,1,0,0,5852.5664
429539,239,2,16/12/2014,603,1,1,0,0,6475.1396
549400,390,6,13/06/2015,886,1,0,0,0,7919.6685
150021,100,3,14/08/2013,853,1,1,0,1,8448.774
696001,360,5,11/10/2013,886,1,1,0,1,8200.592
441003,1084,4,12/12/2013,827,1,0,0,0,6754.3716
704418,525,4,05/12/2013,1058,1,1,0,0,10116.238
230374,1042,2,02/09/2014,586,1,1,0,0,5922.2505
538264,734,5,31/05/2013,850,1,1,0,0,8348.75
287032,686,5,10/04/2015,695,1,0,0,1,6424.268
347925,474,5,25/10/2013,810,1,1,0,1,7764.4307
565729,1089,4,30/04/2015,1343,1,1,0,0,12676.23
622490,448,6,15/06/2013,490,1,0,0,0,4842.954
87673,349,6,31/01/2015,807,1,0,0,0,7509.645
678101,943,7,20/07/2014,0,0,0,0,0,0.0
523800,358,6,02/03/2013,1247,1,0,0,0,9526.999
148824,820,5,11/10/2013,1186,1,1,0,0,11510.383
214350,560,5,15/08/2014,1511,1,0,0,1,11266.092
24194,1062,5,12/07/2013,514,1,0,0,1,4817.8413
622560,849,1,09/09/2013,1038,1,1,0,0,10713.767
412622,1095,5,06/12/2013,887,1,1,0,0,8290.557
393964,694,3,24/07/2013,621,1,0,0,0,5604.583
499205,205,3,22/10/2014,823,1,1,0,1,8116.421
197329,573,7,17/02/2013,0,0,0,0,0,0.0
343824,804,5,18/01/2013,416,1,0,0,0,4171.2866
609826,856,3,09/01/2013,952,1,1,0,0,8598.708
339822,252,3,30/01/2013,709,1,0,0,0,6652.607
74602,457,3,21/05/2014,410,1,1,0,0,4852.6787
449064,665,6,14/03/2015,753,1,0,0,0,6861.295
102407,422,3,06/03/2013,494,1,1,0,0,5210.4717
259790,57,1,25/02/2013,844,1,0,0,0,7180.4907
18737,125,2,30/07/2013,1818,1,1,0,1,14685.279
136994,947,4,04/09/2014,997,1,1,0,1,7974.5522
225299,279,7,22/09/2013,0,0,0,0,0,0.0
230115,156,3,04/02/2015,702,1,1,0,1,7592.173
395685,869,7,01/06/2014,0,0,0,0,0,0.0
587529,234,3,04/12/2013,1147,1,1,0,0,10348.941
184611,123,1,17/03/2014,1314,1,1,0,0,12222.311
31771,640,5,07/03/2014,950,1,1,0,0,8702.466
640775,110,1,14/01/2013,581,1,0,0,0,5166.458
507006,733,1,06/10/2014,3555,1,1,0,1,18379.38
134574,808,2,12/05/2015,606,1,0,0,0,5731.6963
221934,914,1,09/09/2013,1406,1,1,0,0,13598.908
297296,393,3,02/01/2013,474,1,0,0,1,4543.271
382099,902,7,05/01/2014,0,0,0,0,0,0.0
552080,441,4,27/02/2014,533,1,0,0,0,4793.5454
140685,391,7,01/09/2013,0,0,0,0,0,0.0
419236,798,5,11/01/2013,984,1,1,0,0,9510.994
672815,798,6,10/08/2013,343,1,0,0,0,3283.7905
136295,637,2,31/03/2015,648,1,1,0,1,7010.562
625267,621,2,14/10/2014,745,1,0,0,1,6352.425
703298,44,1,02/02/2015,835,1,1,0,1,8987.95
595487,1008,1,07/01/2013,888,1,1,0,0,9129.587
515101,868,2,05/11/2013,614,1,1,0,0,6791.8354
702585,695,1,12/05/2014,432,1,0,0,0,4263.041
598063,107,4,27/06/2013,796,1,0,0,1,6531.5566
619523,916,7,18/05/2014,0,0,0,0,0,0.0
306390,554,6,29/03/2014,440,1,0,0,0,4252.8477
435450,319,7,07/04/2013,0,0,0,0,0,0.0
150532,448,5,10/07/2015,661,1,0,0,1,5915.091
403221,886,4,10/10/2013,650,1,1,0,0,6466.794
703213,86,7,26/07/2015,0,0,0,0,0,0.0
243491,955,1,07/01/2013,500,1,1,0,0,5722.6494
522874,480,4,22/08/2013,553,1,0,0,0,4941.451
455877,522,7,01/09/2013,0,0,0,0,0,0.0
652038,498,1,10/02/2014,888,1,0,0,0,6811.038
559612,989,6,20/07/2013,401,1,0,0,0,3766.0542
502957,170,4,23/01/2014,459,1,1,0,0,5086.3
207079,864,7,10/08/2014,0,0,0,0,0,0.0
701479,506,3,05/03/2014,1082,1,1,0,0,9677.921
378895,512,7,08/02/2015,1385,1,0,0,0,6839.665
39102,901,4,02/01/2014,707,1,0,0,1,6218.467
189980,624,6,13/12/2014,510,1,0,0,0,5068.604
55627,136,1,13/04/2015,539,1,1,0,0,6723.7407
440244,854,6,16/11/2013,914,1,0,0,0,7889.315
393373,806,1,06/01/2014,0,0,1,a,0,0.0
168711,1085,2,12/03/2013,704,1,0,0,0,5882.318
426376,1068,4,30/04/2015,434,1,1,0,0,4967.821
550128,770,4,19/03/2015,819,1,1,0,0,7956.0444
428101,884,5,25/10/2013,733,1,1,0,0,7150.055
111192,95,5,27/09/2013,1005,1,1,0,0,9079.574
682264,480,3,13/03/2013,619,1,0,0,0,5351.007
635668,448,3,23/04/2014,653,1,0,0,1,5648.1455
443107,750,2,26/02/2013,283,1,0,0,0,3009.9038
700963,444,4,15/08/2013,1350,1,1,0,1,11245.929
676824,653,5,13/09/2013,594,1,1,0,0,6141.65
626155,284,1,05/08/2013,376,1,0,0,1,3833.3904
4710,439,4,09/01/2014,914,1,1,0,0,8318.048
338712,800,3,03/07/2013,567,1,1,0,0,6211.868
623230,799,4,20/11/2014,805,1,0,0,0,6923.1055
351337,280,3,03/04/2013,446,1,0,0,1,4349.906
289360,617,5,08/02/2013,578,1,1,0,1,6128.3213
67026,634,2,10/12/2013,717,1,0,0,0,6107.5645
574873,746,6,26/10/2013,427,1,0,0,0,4326.407
380873,233,3,27/02/2013,972,1,0,0,0,7793.628
266763,1,4,02/04/2015,722,1,1,0,1,6714.6777
547057,189,4,24/07/2014,801,1,0,0,0,6453.604
412019,465,1,20/10/2014,648,1,1,0,1,7323.0845
385076,74,2,03/06/2014,1025,1,1,0,0,9617.039
356595,1072,1,11/05/2015,675,1,0,0,0,5650.6626
438458,928,2,14/01/2014,503,1,0,0,0,4557.2656
197609,59,1,21/10/2013,788,1,1,0,1,9347.397
15762,545,5,19/12/2014,1225,1,1,0,0,11240.381
39782,697,3,01/07/2015,948,1,1,0,1,8926.943
94951,135,3,20/05/2015,500,1,1,0,0,5545.8105
580011,57,4,28/11/2013,948,1,0,0,0,8726.028
348407,695,1,28/01/2013,445,1,0,0,0,4372.809
565276,236,2,03/06/2014,1050,1,1,0,0,9974.924
410520,1049,5,30/08/2013,731,1,1,0,1,7105.7944
246893,291,6,02/11/2013,560,1,0,0,0,5446.7046
488464,569,3,07/05/2014,714,1,1,0,0,6587.077
467354,288,3,27/11/2013,333,1,0,0,0,3430.6548
391296,9,7,22/06/2014,0,0,0,0,0,0.0
255552,183,5,21/06/2013,706,1,1,0,0,7116.918
128134,947,1,29/04/2013,1241,1,1,0,0,10525.17
509447,803,5,26/04/2013,556,1,1,0,0,6293.86
3170,748,4,29/05/2014,0,0,0,a,0,0.0
394679,534,3,02/04/2014,472,1,1,0,0,5298.267
682427,1067,3,06/11/2013,469,1,1,0,0,5305.931
222060,32,6,08/02/2014,289,1,0,0,0,2742.5872
246137,370,7,13/10/2013,0,0,0,0,0,0.0
512513,985,1,05/08/2013,720,1,0,0,1,6046.502
244585,306,6,14/02/2015,331,1,0,0,0,3127.1587
615326,542,5,22/05/2015,567,1,1,0,0,6362.9814
426811,518,2,25/06/2013,408,1,0,0,0,4034.613
151417,346,3,29/05/2013,686,1,1,0,0,7420.266
271324,622,7,10/08/2014,0,0,0,0,0,0.0
573860,298,6,30/03/2013,1001,1,0,0,0,8125.925
81535,119,4,26/06/2014,576,1,0,0,0,5155.5967
688138,43,7,01/12/2013,0,0,0,0,0,0.0
559815,445,4,13/03/2014,1242,1,0,0,0,8855.553
134732,507,6,30/11/2013,813,1,0,0,0,7295.8545
322997,233,5,19/09/2014,1025,1,1,0,0,9570.933
42822,350,5,11/04/2014,500,1,0,0,0,5138.0703
626188,256,6,25/01/2014,1428,1,0,0,0,10237.045
266689,852,6,28/09/2013,433,1,0,0,0,4105.7354
43158,436,7,10/11/2013,0,0,0,0,0,0.0
82019,827,4,21/02/2013,1021,1,1,0,0,9360.684
616029,522,4,12/09/2013,727,1,1,0,0,7560.499
707644,1054,7,10/11/2013,0,0,0,0,0,0.0
39859,430,3,15/01/2014,555,1,0,0,0,4966.3
602329,687,7,31/05/2015,0,0,0,0,0,0.0
631180,634,3,05/11/2014,704,1,1,0,0,7217.3477
140558,750,3,21/08/2013,281,1,0,0,1,2998.473
170717,1074,7,07/09/2014,0,0,0,0,0,0.0
531717,171,2,17/03/2015,973,1,1,0,0,9272.381
227681,913,2,13/08/2013,1593,1,1,0,1,13702.405
174572,685,4,02/01/2014,504,1,0,0,1,4758.6294
300906,236,4,26/06/2014,733,1,0,0,0,6506.3276
155010,399,7,18/01/2015,0,0,0,0,0,0.0
648999,905,2,03/12/2013,2005,1,1,0,0,16062.591
690054,192,7,28/06/2015,0,0,0,0,0,0.0
27358,100,1,23/02/2015,622,1,0,0,0,5544.9277
144608,319,1,17/06/2013,1033,1,1,0,0,10648.047
469181,491,7,05/10/2014,0,0,0,0,0,0.0
446737,290,3,12/03/2014,636,1,0,0,0,5557.03
308867,642,6,05/07/2014,437,1,0,0,0,4186.7324
51258,240,6,03/01/2015,387,1,0,0,0,3666.0762
359677,731,3,16/01/2013,829,1,0,0,0,6814.425
129846,557,1,12/05/2014,534,1,0,0,0,4512.9443
1149,770,7,30/03/2014,0,0,0,0,0,0.0
